pr_number,created_at,merged_at,author,number_of_comments,number_of_review_comments,number_of_commits,lines_of_code_changed,number_of_files_changed,number_of_reviewers,number_of_approvals,labels,time_to_first_response,number_of_assignees,review_duration,number_of_changes_requested,number_of_linked_issues,time_since_last_commit,number_of_reviews_requested,number_of_revisions,number_of_milestones,comment_authors,issue_comments_text,reviews_text,issue_text,review_comments
29583,2024-10-08T03:18:30Z,2024-10-08T15:25:30Z,sunag,0,0,2,202,2,1,1,[],,0,43624.0,0,0,6857341.401591,0,2,1,[],,,"Related issue: https://github.com/mrdoob/three.js/pull/29575

**Description**

Pretty much all we need from `outline()` is the `visibleEdge`and the `hiddenEdge`, and to control the `thickness` and `glow`, all other nodes parameters should be derived from external node so that the user can expand the customization possibilities without affecting performance and complexity.

```js
const { visibleEdge, hiddenEdge } = outline( scene, camera );
```
",
29593,2024-10-08T14:52:02Z,2024-10-08T15:05:57Z,Mugen87,1,0,4,60,5,0,0,[],188.0,0,835.0,0,0,6858519.18191,0,4,1,['github-actions[bot]'],"### 📦 Bundle size

_Full ESM build, minified and gzipped._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 689.82 <br> **170.9** | 689.82 <br> **170.9** | +0 B <br> **+0 B** |
| WebGPU | 809.73 <br> **218.11** | 809.96 <br> **218.19** | +232 B <br> **+74 B** |
| WebGPU Nodes | 809.24 <br> **217.98** | 809.47 <br> **218.05** | +232 B <br> **+73 B** |

### 🌳 Bundle size after tree-shaking

_Minimal build including a renderer, camera, empty scene, and dependencies._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 462.84 <br> **111.78** | 462.84 <br> **111.78** | +0 B <br> **+0 B** |
| WebGPU | 535.76 <br> **144.59** | 535.76 <br> **144.59** | +0 B <br> **+0 B** |
| WebGPU Nodes | 491.87 <br> **134.33** | 491.87 <br> **134.33** | +0 B <br> **+0 B** |",,"Related issue: #29588

**Description**

Second attempt to fix the AO in `webgpu_postprocessing_ao` when using a WebGL backend.

The issue is indeed different NDC Z conventions in WebGL and WebGPU. There is now a core function `getViewPosition()` that takes care of that. The previous PR failed because `getSceneUvAndDepth()` is actually compatible for both WebGL and WebGPU.",
29588,2024-10-08T13:28:11Z,2024-10-08T13:59:39Z,Mugen87,1,0,2,90,5,0,0,[],198.0,0,3090.0,0,0,6861295.822575,0,2,0,['github-actions[bot]'],"### 📦 Bundle size

_Full ESM build, minified and gzipped._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 689.82 <br> **170.9** | 689.82 <br> **170.9** | +0 B <br> **+0 B** |
| WebGPU | 809.73 <br> **218.11** | 810.12 <br> **218.24** | +395 B <br> **+128 B** |
| WebGPU Nodes | 809.24 <br> **217.98** | 809.63 <br> **218.1** | +395 B <br> **+126 B** |

### 🌳 Bundle size after tree-shaking

_Minimal build including a renderer, camera, empty scene, and dependencies._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 462.84 <br> **111.78** | 462.84 <br> **111.78** | +0 B <br> **+0 B** |
| WebGPU | 535.76 <br> **144.59** | 535.76 <br> **144.59** | +0 B <br> **+0 B** |
| WebGPU Nodes | 491.87 <br> **134.33** | 491.87 <br> **134.33** | +0 B <br> **+0 B** |",,"Related issue:  https://github.com/mrdoob/three.js/pull/29587#issuecomment-2399748628

**Description**

The PR fixes `GTAONode` for the WebGL backend by creating two helper functions `getViewPosition()` and `getSceneUv()` which handle WebGPU/WebGL specific uv convention issues.

This logic is also required for the upcoming `SSRNode` and potentially third-party and app related code.   
",
29585,2024-10-08T09:28:07Z,2024-10-08T09:35:55Z,Mugen87,2,0,1,6,1,0,0,[],5989.0,0,6597.0,0,0,6872193.230868,0,1,1,['Mugen87'],"@sunag This is also an issue with `WebGPURenderer`. When I configure a background color and use this MRT setup:
```js
scene.background = new THREE.Color( 0x443333 );
scene.fog = new THREE.Fog( 0x443333, 1, 4 );

const scenePass = pass( scene, camera );
scenePass.setMRT( mrt( {
	output: output,
	normal: transformedNormalView,
	metalness: metalness
} ) );
```
The background of the normal and metalness output is affected as well which is not correct. 

The following screenshot shows the metalness output of the SSR example (without ground).

<img width=""1232"" alt=""image"" src=""https://github.com/user-attachments/assets/58bdcded-da87-4d76-a070-a8136960e506"">

The background should be black though.

I guess we need the ability in `PassNode` to define different clear colors per MRT target. The scene's background should only apply for the beauty pass by default, imo. I'm currently develop `SSRNode` in https://github.com/Mugen87/three.js/commits/dev3/.

There is already `webgpu_postprocessing_ssr` for testing. Just replace the WIP `SSRNode` instance in `postProcessing.outputNode = ssrPass;` with the output node you want to debug.",,"Related issue: -

**Description**

The metalness pass of `SSRPass` should save the metalness of the scene's objects so it's possible to decide what objects are affected by SSR. However, the pass is not correctly configured since the scene's background and fog currently affects the metalness data which is wrong.",
29577,2024-10-07T13:38:45Z,2024-10-08T06:26:47Z,gkjohnson,1,2,8,149,2,2,1,[],191.0,0,60486.0,0,0,6889667.327484,1,8,1,['github-actions[bot]'],"### 📦 Bundle size

_Full ESM build, minified and gzipped._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 688.12 <br> **170.5** | 689.82 <br> **170.9** | +1.71 kB <br> **+403 B** |
| WebGPU | 808.01 <br> **217.65** | 809.73 <br> **218.11** | +1.72 kB <br> **+462 B** |
| WebGPU Nodes | 807.52 <br> **217.52** | 809.24 <br> **217.98** | +1.72 kB <br> **+462 B** |

### 🌳 Bundle size after tree-shaking

_Minimal build including a renderer, camera, empty scene, and dependencies._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 462.84 <br> **111.78** | 462.84 <br> **111.78** | +0 B <br> **+0 B** |
| WebGPU | 535.76 <br> **144.59** | 535.76 <br> **144.59** | +0 B <br> **+0 B** |
| WebGPU Nodes | 491.87 <br> **134.33** | 491.87 <br> **134.33** | +0 B <br> **+0 B** |",,"Related issue: #29464 

**Description**

Adds support for Batched `setGeometrySize` and `setInstanceCount`. If adequate extents of the necessary geometry and instance buffers remain unused then the buffers can be shrunk, as well. However due to buffer fragmentation after adding / removing geometry and instances to and from the BatchedMesh it may not be possible to shrink the buffer - eg if 1000 instances are added and then the first 999 are removed. We could handle this case if we were to re-map ids so the data in this buffers could be rearranged without breaking references but we've decided not to do that for complexity reasons, which I think is okay.

To help with that issue the add geometry and instance functions have been adjusted to use earlier ids.

Tested by resizing geometry and instance buffers in the batched mesh demo and ensuring that there were no visual changes.",Do you mind adding documentation for both new methods? done!
29575,2024-10-07T07:54:16Z,2024-10-07T08:04:48Z,Mugen87,1,0,3,747,4,0,0,[],75609.0,0,75622.0,0,0,6895200.585735,0,3,1,['sunag'],"There's a curious accuracy problem. The WebGL version appears to have more refined blur.

WebGL
![image](https://github.com/user-attachments/assets/d7ade3ec-bee7-49b8-81c3-a8a33858d5e9)

WebGPU
![image](https://github.com/user-attachments/assets/3ca150f5-dd31-4ccf-89e0-97feba9fe7c1)

",,"Related issue: #29295

**Description**

This ports `OutlinePass` to `WebGPURenderer` as `OutlineNode`.

The great thing about this port is that `setRenderObjectFunction()` allows a cleaner implementation since no visibility toggling via hierarchy traversal is required anymore. That was by far the most messy part of the previous code and also a performance issue for scenes with many 3D objects.
",
29576,2024-10-07T07:58:11Z,2024-10-07T13:05:21Z,RenaudRohlinger,1,2,3,13,1,2,1,[],196.0,0,18431.0,0,0,6952157.434836,0,3,1,['github-actions[bot]'],"### 📦 Bundle size

_Full ESM build, minified and gzipped._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 688.12 <br> **170.5** | 688.12 <br> **170.5** | +0 B <br> **+0 B** |
| WebGPU | 807.99 <br> **217.64** | 808.01 <br> **217.65** | +22 B <br> **+16 B** |
| WebGPU Nodes | 807.5 <br> **217.5** | 807.52 <br> **217.52** | +22 B <br> **+17 B** |

### 🌳 Bundle size after tree-shaking

_Minimal build including a renderer, camera, empty scene, and dependencies._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 462.84 <br> **111.78** | 462.84 <br> **111.78** | +0 B <br> **+0 B** |
| WebGPU | 535.73 <br> **144.57** | 535.76 <br> **144.59** | +22 B <br> **+14 B** |
| WebGPU Nodes | 491.85 <br> **134.32** | 491.87 <br> **134.33** | +22 B <br> **+14 B** |",,"
**Description**
This PR adds support for rendering geometries without a position attribute in the WebGPURenderer, similar to how it is handled in the WebGLRenderer. 

*This contribution is funded by [Utsubo](https://utsubo.com)*
","Could this be written like so?
```js
const position = geometry.attributes.position;
let itemCount = Infinity;

if ( hasIndex ) {

	itemCount = index.count;

} else if ( position !== undefined && position !== null ) {

	itemCount = position.count;

}

firstVertex = Math.max( firstVertex, 0 );
lastVertex = Math.min( lastVertex, itemCount );
``` Even better! Done."
29574,2024-10-07T05:33:35Z,2024-10-07T05:49:14Z,sunag,1,0,3,14,3,0,0,[],181.0,0,942.0,0,0,6978323.157445,0,3,1,['github-actions[bot]'],"### 📦 Bundle size

_Full ESM build, minified and gzipped._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 688.12 <br> **170.5** | 688.12 <br> **170.5** | +0 B <br> **+0 B** |
| WebGPU | 807.93 <br> **217.62** | 807.99 <br> **217.64** | +54 B <br> **+19 B** |
| WebGPU Nodes | 807.44 <br> **217.48** | 807.5 <br> **217.5** | +54 B <br> **+19 B** |

### 🌳 Bundle size after tree-shaking

_Minimal build including a renderer, camera, empty scene, and dependencies._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 462.84 <br> **111.78** | 462.84 <br> **111.78** | +0 B <br> **+0 B** |
| WebGPU | 535.68 <br> **144.56** | 535.73 <br> **144.57** | +54 B <br> **+16 B** |
| WebGPU Nodes | 491.79 <br> **134.31** | 491.85 <br> **134.32** | +61 B <br> **+7 B** |",,"Related issue: https://github.com/mrdoob/three.js/pull/29137

**Description**

Some additional revisions of the use of normals.

- [x] [`ShadowNode`: Use `transformedNormalWorld`](https://github.com/mrdoob/three.js/commit/e17e6a19380f0a5422eb417bbd074a9811083989)
- [x] [`getGeometryRoughness`: Return `0.` if there is no normal buffer](https://github.com/mrdoob/three.js/commit/2a23391bc89214114c56f321fe57925cec029a6b)
",
29564,2024-10-06T08:55:13Z,2024-10-06T19:50:11Z,Mugen87,0,0,1,18,9,0,0,[],,0,39298.0,0,0,7014269.457279,0,1,1,[],,,"Related issue: -

**Description**

Similar to `Pass`, `BloomPass` and `GTAOPass`, the PR ensures all other FX passes use `NodeUpdateType.FRAME` instead of `NodeUpdateType.RENDER`.",
29570,2024-10-06T16:39:16Z,2024-10-06T19:21:36Z,renovate[bot],0,0,1,6,1,0,0,[],,0,9794.0,0,0,7015931.167562,0,1,0,[],,,"This PR contains the following updates:

| Package | Type | Update | Change |
|---|---|---|---|
| [github/codeql-action](https://redirect.github.com/github/codeql-action) | action | digest | `461ef6c` -> `6db8d63` |

---

### Configuration

📅 **Schedule**: Branch creation - ""after 1am and before 7am on monday"" in timezone Asia/Tokyo, Automerge - At any time (no schedule defined).

🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.

♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.

🔕 **Ignore**: Close this PR and you won't be reminded about this update again.

---

 - [ ] <!-- rebase-check -->If you want to rebase/retry this PR, check this box

---

This PR was generated by [Mend Renovate](https://mend.io/renovate/). View the [repository job log](https://developer.mend.io/github/mrdoob/three.js).
<!--renovate-debug:eyJjcmVhdGVkSW5WZXIiOiIzOC45Ny4wIiwidXBkYXRlZEluVmVyIjoiMzguOTcuMCIsInRhcmdldEJyYW5jaCI6ImRldiIsImxhYmVscyI6W119-->
",
29571,2024-10-06T16:39:51Z,2024-10-06T18:34:11Z,renovate[bot],0,0,1,151,1,0,0,[],,0,6889.0,0,0,7018801.971319,0,1,0,[],,,"This PR contains the following updates:

| Package | Change | Age | Adoption | Passing | Confidence |
|---|---|---|---|---|---|
| [eslint-plugin-import](https://redirect.github.com/import-js/eslint-plugin-import) | [`2.30.0` -> `2.31.0`](https://renovatebot.com/diffs/npm/eslint-plugin-import/2.30.0/2.31.0) | [![age](https://developer.mend.io/api/mc/badges/age/npm/eslint-plugin-import/2.31.0?slim=true)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://developer.mend.io/api/mc/badges/adoption/npm/eslint-plugin-import/2.31.0?slim=true)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://developer.mend.io/api/mc/badges/compatibility/npm/eslint-plugin-import/2.30.0/2.31.0?slim=true)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://developer.mend.io/api/mc/badges/confidence/npm/eslint-plugin-import/2.30.0/2.31.0?slim=true)](https://docs.renovatebot.com/merge-confidence/) |
| [rollup](https://rollupjs.org/) ([source](https://redirect.github.com/rollup/rollup)) | [`4.22.5` -> `4.24.0`](https://renovatebot.com/diffs/npm/rollup/4.22.5/4.24.0) | [![age](https://developer.mend.io/api/mc/badges/age/npm/rollup/4.24.0?slim=true)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://developer.mend.io/api/mc/badges/adoption/npm/rollup/4.24.0?slim=true)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://developer.mend.io/api/mc/badges/compatibility/npm/rollup/4.22.5/4.24.0?slim=true)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://developer.mend.io/api/mc/badges/confidence/npm/rollup/4.22.5/4.24.0?slim=true)](https://docs.renovatebot.com/merge-confidence/) |

---

### Release Notes

<details>
<summary>import-js/eslint-plugin-import (eslint-plugin-import)</summary>

### [`v2.31.0`](https://redirect.github.com/import-js/eslint-plugin-import/blob/HEAD/CHANGELOG.md#2310---2024-10-03)

[Compare Source](https://redirect.github.com/import-js/eslint-plugin-import/compare/v2.30.0...v2.31.0)

##### Added

-   support eslint v9 (\[[#&#8203;2996](https://redirect.github.com/import-js/eslint-plugin-import/issues/2996)], thanks \[[@&#8203;G-Rath](https://redirect.github.com/G-Rath)] \[[@&#8203;michaelfaith](https://redirect.github.com/michaelfaith)])
-   \[`order`]: allow validating named imports (\[[#&#8203;3043](https://redirect.github.com/import-js/eslint-plugin-import/issues/3043)], thanks \[[@&#8203;manuth](https://redirect.github.com/manuth)])
-   \[`extensions`]: add the `checkTypeImports` option (\[[#&#8203;2817](https://redirect.github.com/import-js/eslint-plugin-import/issues/2817)], thanks \[[@&#8203;phryneas](https://redirect.github.com/phryneas)])

##### Fixed

-   `ExportMap` / flat config: include `languageOptions` in context (\[[#&#8203;3052](https://redirect.github.com/import-js/eslint-plugin-import/issues/3052)], thanks \[[@&#8203;michaelfaith](https://redirect.github.com/michaelfaith)])
-   \[`no-named-as-default`]: Allow using an identifier if the export is both a named and a default export (\[[#&#8203;3032](https://redirect.github.com/import-js/eslint-plugin-import/issues/3032)], thanks \[[@&#8203;akwodkiewicz](https://redirect.github.com/akwodkiewicz)])
-   \[`export`]: False positive for exported overloaded functions in TS (\[[#&#8203;3065](https://redirect.github.com/import-js/eslint-plugin-import/issues/3065)], thanks \[[@&#8203;liuxingbaoyu](https://redirect.github.com/liuxingbaoyu)])
-   `exportMap`: export map cache is tainted by unreliable parse results (\[[#&#8203;3062](https://redirect.github.com/import-js/eslint-plugin-import/issues/3062)], thanks \[[@&#8203;michaelfaith](https://redirect.github.com/michaelfaith)])
-   `exportMap`: improve cacheKey when using flat config (\[[#&#8203;3072](https://redirect.github.com/import-js/eslint-plugin-import/issues/3072)], thanks \[[@&#8203;michaelfaith](https://redirect.github.com/michaelfaith)])
-   adjust ""is source type module"" checks for flat config (\[[#&#8203;2996](https://redirect.github.com/import-js/eslint-plugin-import/issues/2996)], thanks \[[@&#8203;G-Rath](https://redirect.github.com/G-Rath)])

##### Changed

-   \[Docs] \[`no-relative-packages`]: fix typo (\[[#&#8203;3066](https://redirect.github.com/import-js/eslint-plugin-import/issues/3066)], thanks \[[@&#8203;joshuaobrien](https://redirect.github.com/joshuaobrien)])
-   \[Performance] \[`no-cycle`]: dont scc for each linted file (\[[#&#8203;3068](https://redirect.github.com/import-js/eslint-plugin-import/issues/3068)], thanks \[[@&#8203;soryy708](https://redirect.github.com/soryy708)])
-   \[Docs] \[`no-cycle`]: add `disableScc` to docs (\[[#&#8203;3070](https://redirect.github.com/import-js/eslint-plugin-import/issues/3070)], thanks \[[@&#8203;soryy708](https://redirect.github.com/soryy708)])
-   \[Tests] use re-exported `RuleTester` (\[[#&#8203;3071](https://redirect.github.com/import-js/eslint-plugin-import/issues/3071)], thanks \[[@&#8203;G-Rath](https://redirect.github.com/G-Rath)])
-   \[Docs] \[`no-restricted-paths`]: fix grammar (\[[#&#8203;3073](https://redirect.github.com/import-js/eslint-plugin-import/issues/3073)], thanks \[[@&#8203;unbeauvoyage](https://redirect.github.com/unbeauvoyage)])
-   \[Tests] \[`no-default-export`], \[`no-named-export`]:  add test case (thanks \[[@&#8203;G-Rath](https://redirect.github.com/G-Rath)])

</details>

<details>
<summary>rollup/rollup (rollup)</summary>

### [`v4.24.0`](https://redirect.github.com/rollup/rollup/blob/HEAD/CHANGELOG.md#4240)

[Compare Source](https://redirect.github.com/rollup/rollup/compare/v4.23.0...v4.24.0)

*2024-10-02*

##### Features

-   Support preserving and transpiling JSX syntax ([#&#8203;5668](https://redirect.github.com/rollup/rollup/issues/5668))

##### Pull Requests

-   [#&#8203;5668](https://redirect.github.com/rollup/rollup/pull/5668): Introduce JSX support ([@&#8203;lukastaegert](https://redirect.github.com/lukastaegert), [@&#8203;Martin-Idel](https://redirect.github.com/Martin-Idel), [@&#8203;felixhuttmann](https://redirect.github.com/felixhuttmann), [@&#8203;AlexDroll](https://redirect.github.com/AlexDroll), [@&#8203;tiptr](https://redirect.github.com/tiptr))

### [`v4.23.0`](https://redirect.github.com/rollup/rollup/blob/HEAD/CHANGELOG.md#4230)

[Compare Source](https://redirect.github.com/rollup/rollup/compare/v4.22.5...v4.23.0)

*2024-10-01*

##### Features

-   Collect all emitted names and originalFileNames for assets ([#&#8203;5686](https://redirect.github.com/rollup/rollup/issues/5686))

##### Pull Requests

-   [#&#8203;5686](https://redirect.github.com/rollup/rollup/pull/5686): Add names and originalFileNames to assets ([@&#8203;lukastaegert](https://redirect.github.com/lukastaegert))

</details>

---

### Configuration

📅 **Schedule**: Branch creation - ""after 1am and before 7am on monday"" in timezone Asia/Tokyo, Automerge - At any time (no schedule defined).

🚦 **Automerge**: Enabled.

♻ **Rebasing**: Whenever PR is behind base branch, or you tick the rebase/retry checkbox.

👻 **Immortal**: This PR will be recreated if closed unmerged. Get [config help](https://redirect.github.com/renovatebot/renovate/discussions) if that's undesired.

---

 - [ ] <!-- rebase-check -->If you want to rebase/retry this PR, check this box

---

This PR was generated by [Mend Renovate](https://mend.io/renovate/). View the [repository job log](https://developer.mend.io/github/mrdoob/three.js).
<!--renovate-debug:eyJjcmVhdGVkSW5WZXIiOiIzOC45Ny4wIiwidXBkYXRlZEluVmVyIjoiMzguOTcuMCIsInRhcmdldEJyYW5jaCI6ImRldiIsImxhYmVscyI6W119-->
",
29566,2024-10-06T10:58:36Z,2024-10-06T12:31:26Z,RenaudRohlinger,4,0,1,7,2,1,1,[],173.0,0,5571.0,0,0,7040595.376128,0,1,1,"['github-actions[bot]', 'RenaudRohlinger', 'Mugen87']","### 📦 Bundle size

_Full ESM build, minified and gzipped._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 688.13 <br> **170.5** | 688.12 <br> **170.5** | -8 B <br> **-1 B** |
| WebGPU | 807.64 <br> **217.52** | 807.64 <br> **217.51** | -4 B <br> **-6 B** |
| WebGPU Nodes | 807.15 <br> **217.38** | 807.15 <br> **217.38** | -4 B <br> **-6 B** |

### 🌳 Bundle size after tree-shaking

_Minimal build including a renderer, camera, empty scene, and dependencies._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 462.85 <br> **111.78** | 462.84 <br> **111.78** | -8 B <br> **-1 B** |
| WebGPU | 535.43 <br> **144.5** | 535.43 <br> **144.5** | -4 B <br> **-5 B** |
| WebGPU Nodes | 491.54 <br> **134.24** | 491.54 <br> **134.24** | -4 B <br> **-5 B** | Does this PR fixes the issue on your device @Mugen87? 👀  I can easier test with updated builds on `dev` after the merge. Or you update the builds once in this PR so we can use the following URL for testing:

https://rawcdn.githack.com/RenaudRohlinger/three.js/utsubo/fix/webgl-compressed-texture-3d/examples/webgl_texture2darray_compressed.html Well, pretty safe to merge anyway, let's try! 😁",,"Fixed #29539

**Description**
On Android and Oculus devices, calling gl.compressedTexSubImage3D with the extra srcOffset and srcLengthOverride parameters to default (0,0) results in the following error:
`[.WebGL-0x2032d0d00]GL ERROR :GL_INVALID_VALUE : glCompressedTexSubImage3D: size is not correct for dimensions`

The function `gl.compressedTexSubImage3D` was being called with two extra parameters (0, 0) at the end:
```js
gl.compressedTexSubImage3D(
  gl.TEXTURE_2D_ARRAY,
  i,
  0,
  0,
  0,
  mipmap.width,
  mipmap.height,
  image.depth,
  glFormat,
  mipmap.data,
  0, // Optional parameter (srcOffset)
  0  // Optional parameter (srcLengthOverride)
);
```

When supplying image data directly via an ArrayBufferView (e.g., mipmap.data), the function's signature does not require srcOffset and srcLengthOverride parameters. These extra parameters are only valid when specifying a sub-range of the source data. Including them with default values (0, 0) can cause issues on platforms that strictly adhere to the OpenGL ES specification, which does not support these parameters in the same way based on my understanding of the code: https://chromium.googlesource.com/chromium/src/+/6682b1c4aac00aee61b09ba8f6084f1790429315/gpu/command_buffer/service/gles2_cmd_decoder.cc

While some platforms may read these extra parameters as offset and length override, Android and Oculus implementations probably strictly follow the OpenGL ES standards, leading to a GL_INVALID_VALUE error.

The gl.compressedTexSubImage3D API can be confusing due to the multiple ways to call it between WebGL and OpenGL ES, which might have caused this issue. More here:
https://developer.mozilla.org/en-US/docs/Web/API/WebGL2RenderingContext/compressedTexSubImage3D
https://registry.khronos.org/OpenGL-Refpages/es3.0/html/glCompressedTexSubImage3D.xhtml

Since both optional parameters were not currently being used I believe it should be safe for the moment to simply remove them in order to fix #29539.

<!-- Remove the line below if is not relevant -->

*This contribution is funded by [Utsubo](https://utsubo.com)*
",
29565,2024-10-06T09:25:14Z,2024-10-06T09:31:36Z,Mugen87,0,0,1,4,2,0,0,[],,0,386.0,0,0,7051382.959189,0,1,1,[],,,"Related issue: -

**Description**

The shadow camera in `webgl_postprocessing_outline` is way too close to the scene which means certain objects lie outside the shadow camera frustum and thus do not correctly cast shadow.",
29561,2024-10-05T17:47:20Z,2024-10-06T02:55:29Z,PoseidonEnergy,1,0,4,49,3,0,0,[],186.0,0,32889.0,0,0,7075154.87395,0,4,1,['github-actions[bot]'],"### 📦 Bundle size

_Full ESM build, minified and gzipped._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 688.13 <br> **170.5** | 688.13 <br> **170.5** | +0 B <br> **+0 B** |
| WebGPU | 807.6 <br> **217.49** | 807.6 <br> **217.49** | +8 B <br> **+0 B** |
| WebGPU Nodes | 807.11 <br> **217.36** | 807.11 <br> **217.35** | +8 B <br> **-1 B** |

### 🌳 Bundle size after tree-shaking

_Minimal build including a renderer, camera, empty scene, and dependencies._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 462.85 <br> **111.78** | 462.85 <br> **111.78** | +0 B <br> **+0 B** |
| WebGPU | 535.38 <br> **144.47** | 535.39 <br> **144.48** | +8 B <br> **+3 B** |
| WebGPU Nodes | 491.49 <br> **134.28** | 491.5 <br> **134.29** | +8 B <br> **+5 B** |",,"Small refinement to PR https://github.com/mrdoob/three.js/pull/29447:

1. Improved wording in a TODO comment in AnalyticLightNode.js.

3. Removed unnecessary comments in NodeMaterial.js. First, the cameraNear/cameraFar nodes **should** be used, so the comment stating that they shouldn't be used is inaccurate. Second, the comment describing the `float(1e27)` bug now has its own issue report https://github.com/mrdoob/three.js/issues/29560

5. Removed unnecessary "".add( 1 ).div( 2 )"" operations from the log depth calculation and added more detail to the log depth comments in ViewportDepthNode.js.",
29563,2024-10-05T21:55:41Z,2024-10-06T02:52:43Z,Mugen87,0,0,1,24,6,0,0,[],,0,17822.0,0,0,7075321.144319,0,1,1,[],,,"Related issue: -

**Description**

This PR introduces a small memory optimization for new node based post processing modules.

Certain intermediate render targets used with `QuadMesh` do not require a depth render buffer since every fragment location is only rendered once. In this case, the render targets can be created with `depthBuffer: false`.
",
29562,2024-10-05T20:55:44Z,2024-10-05T21:01:56Z,sunag,1,0,1,12,1,0,0,[],178.0,0,646.0,0,0,7096094.734745,0,1,1,['github-actions[bot]'],"### 📦 Bundle size

_Full ESM build, minified and gzipped._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 688.13 <br> **170.5** | 688.13 <br> **170.5** | +0 B <br> **+0 B** |
| WebGPU | 807.6 <br> **217.49** | 807.64 <br> **217.52** | +41 B <br> **+25 B** |
| WebGPU Nodes | 807.11 <br> **217.36** | 807.15 <br> **217.38** | +41 B <br> **+25 B** |

### 🌳 Bundle size after tree-shaking

_Minimal build including a renderer, camera, empty scene, and dependencies._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 462.85 <br> **111.78** | 462.85 <br> **111.78** | +0 B <br> **+0 B** |
| WebGPU | 535.38 <br> **144.47** | 535.42 <br> **144.5** | +41 B <br> **+24 B** |
| WebGPU Nodes | 491.49 <br> **134.28** | 491.53 <br> **134.24** | +41 B <br> **-42 B** |",,"Related issue: Closes https://github.com/mrdoob/three.js/issues/29560

**Description**

Fix exponentional JS to shader language conversion. For example: `float(1e21)`
",
29557,2024-10-05T05:00:33Z,2024-10-05T16:52:22Z,sunag,1,0,5,400,35,0,0,[],185.0,0,56285.0,0,0,7097767.911216,0,5,1,['github-actions[bot]'],"### 📦 Bundle size

_Full ESM build, minified and gzipped._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 688.13 <br> **170.5** | 688.13 <br> **170.5** | +0 B <br> **+0 B** |
| WebGPU | 808.38 <br> **217.75** | 807.6 <br> **217.49** | -786 B <br> **-263 B** |
| WebGPU Nodes | 807.89 <br> **217.62** | 807.11 <br> **217.36** | -786 B <br> **-262 B** |

### 🌳 Bundle size after tree-shaking

_Minimal build including a renderer, camera, empty scene, and dependencies._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 462.85 <br> **111.78** | 462.85 <br> **111.78** | +0 B <br> **+0 B** |
| WebGPU | 536.6 <br> **144.85** | 535.38 <br> **144.47** | -1.22 kB <br> **-371 B** |
| WebGPU Nodes | 492.71 <br> **134.59** | 491.49 <br> **134.28** | -1.22 kB <br> **-300 B** |",,"**Description**

`timerLocal()`, `timerGlobal()` and `timerDelta()` the differences are often confusing to the user and not everyone ends up using the scale argument present in the function. This was replaced by `time` and `deltaTime`, which are the most common variable present in various projects. The class name was changed to `Timer`. In addition to the better design, the `uniform` is updated once per frame, which should result in better performance.

The oscillators were also simplified.",
29559,2024-10-05T08:55:18Z,2024-10-05T09:01:17Z,Mugen87,0,0,4,777,4,0,0,[],,0,359.0,0,0,7139609.565114,0,4,1,[],,,"Related issue: #29295

**Description**

This PR adds the existing SMAA shader to TSL as `SMAANode`. 

SMAA is an alternative to FXAA. It produces a better quality but also requires three instead of one pass.

FYI: The uv conventions of `WebGPURenderer` matches the one from the original SMAA reference implementation which is nice since we need no `WebGLRenderer` specific sign flips anymore.",
