pr_number,created_at,merged_at,author,number_of_comments,number_of_review_comments,number_of_commits,lines_of_code_changed,number_of_files_changed,number_of_reviewers,number_of_approvals,labels,time_to_first_response,number_of_assignees,review_duration,number_of_changes_requested,number_of_linked_issues,time_since_last_commit,number_of_reviews_requested,number_of_revisions,number_of_milestones,comment_authors,issue_comments_text,reviews_text,issue_text,review_comments
28465,2024-12-03T06:17:24Z,2024-12-09T19:15:29Z,prnvlohar,1,0,1,6,3,1,1,"['lgtm', '🤖:docs', 'size:XS']",5.0,0,565085.0,0,0,1493926.249207,0,1,0,['vercel[bot]'],"[vc]: #NIlqk0hbznqUIxqtqA2x/7+tjz8in+j+COvsrT7UJyU=:eyJpc01vbm9yZXBvIjp0cnVlLCJ0eXBlIjoiZ2l0aHViIiwicHJvamVjdHMiOlt7Im5hbWUiOiJsYW5nY2hhaW4iLCJyb290RGlyZWN0b3J5IjoiZG9jcyIsImluc3BlY3RvclVybCI6Imh0dHBzOi8vdmVyY2VsLmNvbS9sYW5nY2hhaW4vbGFuZ2NoYWluLzNBRlVuQWd0d0NTOHR5YUZBS1dlMXRrVnFvMlQiLCJwcmV2aWV3VXJsIjoibGFuZ2NoYWluLWdpdC1mb3JrLXBybnZsb2hhci1tYXN0ZXItbGFuZ2NoYWluLnZlcmNlbC5hcHAiLCJuZXh0Q29tbWl0U3RhdHVzIjoiREVQTE9ZRUQiLCJsaXZlRmVlZGJhY2siOnsicmVzb2x2ZWQiOjAsInVucmVzb2x2ZWQiOjAsInRvdGFsIjowLCJsaW5rIjoibGFuZ2NoYWluLWdpdC1mb3JrLXBybnZsb2hhci1tYXN0ZXItbGFuZ2NoYWluLnZlcmNlbC5hcHAifX1dfQ==
**The latest updates on your projects**. Learn more about [Vercel for Git ↗︎](https://vercel.link/github-learn-more)

| Name | Status | Preview | Comments | Updated (UTC) |
| :--- | :----- | :------ | :------- | :------ |
| **langchain** | ✅ Ready ([Inspect](https://vercel.com/langchain/langchain/3AFUnAgtwCS8tyaFAKWe1tkVqo2T)) | [Visit Preview](https://langchain-git-fork-prnvlohar-master-langchain.vercel.app) | 💬 [**Add feedback**](https://vercel.live/open-feedback/langchain-git-fork-prnvlohar-master-langchain.vercel.app?via=pr-comment-feedback-link) | Dec 3, 2024 6:25am |

",,"Link (of doc with mistake): https://python.langchain.com/v0.1/docs/use_cases/sql/quickstart/#:~:text=Now%2C-,Chinhook.db,-is%20in%20our

  - **Description:** speeling mistake in how-to docs of sql-db 
  - **Issue:** just a spelling mistake.
  - **Dependencies:** NA
",
28159,2024-11-17T01:13:01Z,2024-12-09T18:46:26Z,maang-h,1,0,2,139,1,1,1,"['lgtm', '🤖:docs', 'size:L', 'community']",5.0,1,1964005.0,0,0,1495671.021879,0,2,0,['vercel[bot]'],"[vc]: #p24sGQ2qaF5AR6YSdcZR9kURfMAS3RwsnE2e3e3BfJs=:eyJpc01vbm9yZXBvIjp0cnVlLCJ0eXBlIjoiZ2l0aHViIiwicHJvamVjdHMiOlt7Im5hbWUiOiJsYW5nY2hhaW4iLCJyb290RGlyZWN0b3J5IjoiZG9jcyIsImluc3BlY3RvclVybCI6Imh0dHBzOi8vdmVyY2VsLmNvbS9sYW5nY2hhaW4vbGFuZ2NoYWluLzhzVFpIYWhkUEhQejFoVUpOYTM4NHFZdFpDVUUiLCJwcmV2aWV3VXJsIjoibGFuZ2NoYWluLWdpdC1mb3JrLW1hYW5nLWgtYWRkLW1vb25zaG90Y2hhdGEtZC1lYzYxZWYtbGFuZ2NoYWluLnZlcmNlbC5hcHAiLCJuZXh0Q29tbWl0U3RhdHVzIjoiSUdOT1JFRCIsImxpdmVGZWVkYmFjayI6eyJyZXNvbHZlZCI6MCwidW5yZXNvbHZlZCI6MCwidG90YWwiOjAsImxpbmsiOiIifX1dfQ==
**The latest updates on your projects**. Learn more about [Vercel for Git ↗︎](https://vercel.link/github-learn-more)


<details><summary>1 Skipped Deployment</summary>

| Name | Status | Preview | Comments | Updated (UTC) |
| :--- | :----- | :------ | :------- | :------ |
| **langchain** | ⬜️ Ignored ([Inspect](https://vercel.com/langchain/langchain/8sTZHahdPHPz1hUJNa384qYtZCUE)) | [Visit Preview](https://langchain-git-fork-maang-h-add-moonshotchata-d-ec61ef-langchain.vercel.app) |  | Dec 9, 2024 6:42pm |
</details>

",,"- **Description:** Add docstring



",
28636,2024-12-09T17:55:55Z,2024-12-09T18:02:55Z,efriis,1,0,2,101,1,0,0,"['Ɑ: vector store', 'size:L']",1.0,0,421.0,0,0,1498281.363608,0,2,0,['vercel[bot]'],"[vc]: #YEXcUxKFb+B8Ot/P6+Z9wEd8wZbGvD2jfPmvPmtnsCQ=:eyJpc01vbm9yZXBvIjp0cnVlLCJ0eXBlIjoiZ2l0aHViIiwicHJvamVjdHMiOlt7Im5hbWUiOiJsYW5nY2hhaW4iLCJpbnNwZWN0b3JVcmwiOiJodHRwczovL3ZlcmNlbC5jb20vbGFuZ2NoYWluL2xhbmdjaGFpbi81cFIxMTVjZTNCWjFlU2RITHBCTFdpQkxZVThqIiwicHJldmlld1VybCI6ImxhbmdjaGFpbi1naXQtZXJpY2stc3RhbmRhcmQtdGVzdHMtc3luYy1hc3luYy0zNjBiMTUtbGFuZ2NoYWluLnZlcmNlbC5hcHAiLCJuZXh0Q29tbWl0U3RhdHVzIjoiSUdOT1JFRCIsImxpdmVGZWVkYmFjayI6eyJyZXNvbHZlZCI6MCwidW5yZXNvbHZlZCI6MCwidG90YWwiOjAsImxpbmsiOiIifSwicm9vdERpcmVjdG9yeSI6ImRvY3MifV19
**The latest updates on your projects**. Learn more about [Vercel for Git ↗︎](https://vercel.link/github-learn-more)


<details><summary>1 Skipped Deployment</summary>

| Name | Status | Preview | Comments | Updated (UTC) |
| :--- | :----- | :------ | :------- | :------ |
| **langchain** | ⬜️ Ignored ([Inspect](https://vercel.com/langchain/langchain/5pR115ce3BZ1eSdHLpBLWiBLYU8j)) | [Visit Preview](https://langchain-git-erick-standard-tests-sync-async-360b15-langchain.vercel.app) |  | Dec 9, 2024 6:01pm |
</details>

",,,
28631,2024-12-09T16:13:25Z,2024-12-09T18:50:12Z,ccurme,1,0,2,35,1,0,0,"['🤖:docs', 'size:M']",4.0,0,9409.0,0,0,1495443.398733,0,2,0,['vercel[bot]'],"[vc]: #XWWWT1byLSQDXI79eBAF5+V1PjG6NTNj/YJPCUq6BI0=:eyJpc01vbm9yZXBvIjp0cnVlLCJ0eXBlIjoiZ2l0aHViIiwicHJvamVjdHMiOlt7Im5hbWUiOiJsYW5nY2hhaW4iLCJsaXZlRmVlZGJhY2siOnsicmVzb2x2ZWQiOjAsInVucmVzb2x2ZWQiOjAsInRvdGFsIjowLCJsaW5rIjoiIn0sImluc3BlY3RvclVybCI6Imh0dHBzOi8vdmVyY2VsLmNvbS9sYW5nY2hhaW4vbGFuZ2NoYWluLzZiS2dURGFtVEVvMzFvYUNvSm1Yb0pBWmMyZ1YiLCJuZXh0Q29tbWl0U3RhdHVzIjoiSUdOT1JFRCJ9XX0=
**The latest updates on your projects**. Learn more about [Vercel for Git ↗︎](https://vercel.link/github-learn-more)


<details><summary>1 Skipped Deployment</summary>

| Name | Status | Preview | Comments | Updated (UTC) |
| :--- | :----- | :------ | :------- | :------ |
| **langchain** | ⬜️ Ignored ([Inspect](https://vercel.com/langchain/langchain/6bKgTDamTEo31oaCoJmXoJAZc2gV)) |  |  | Dec 9, 2024 4:13pm |
</details>

",,,
28633,2024-12-09T16:30:30Z,2024-12-09T17:38:13Z,ccurme,1,0,1,2,1,0,0,"['size:XS', '🤖:release']",6.0,0,4065.0,0,0,1499764.016091,0,1,0,['vercel[bot]'],"[vc]: #ZgxLJRuW9OWR3CT4ioVaAifqexTWJYPYP0cs46If5aw=:eyJpc01vbm9yZXBvIjp0cnVlLCJ0eXBlIjoiZ2l0aHViIiwicHJvamVjdHMiOlt7Im5hbWUiOiJsYW5nY2hhaW4iLCJsaXZlRmVlZGJhY2siOnsicmVzb2x2ZWQiOjAsInVucmVzb2x2ZWQiOjAsInRvdGFsIjowLCJsaW5rIjoiIn0sImluc3BlY3RvclVybCI6Imh0dHBzOi8vdmVyY2VsLmNvbS9sYW5nY2hhaW4vbGFuZ2NoYWluL0ExWHgyb2h5Vk0xNE5VcmV1VkY2U3ZEcGtFZVgiLCJuZXh0Q29tbWl0U3RhdHVzIjoiSUdOT1JFRCJ9XX0=
**The latest updates on your projects**. Learn more about [Vercel for Git ↗︎](https://vercel.link/github-learn-more)


<details><summary>1 Skipped Deployment</summary>

| Name | Status | Preview | Comments | Updated (UTC) |
| :--- | :----- | :------ | :------- | :------ |
| **langchain** | ⬜️ Ignored ([Inspect](https://vercel.com/langchain/langchain/A1Xx2ohyVM14NUreuVF6SvDpkEeX)) |  |  | Dec 9, 2024 4:30pm |
</details>

",,,
28632,2024-12-09T16:21:23Z,2024-12-09T16:28:05Z,ccurme,1,0,1,18,2,0,0,"['🤖:nit', 'size:XS']",5.0,0,405.0,0,0,1503971.505171,0,1,0,['vercel[bot]'],"[vc]: #zEPETQsLCS2eB8dz5/GHUluKX3idgGzIsEeOKjRXCGo=:eyJpc01vbm9yZXBvIjp0cnVlLCJ0eXBlIjoiZ2l0aHViIiwicHJvamVjdHMiOlt7Im5hbWUiOiJsYW5nY2hhaW4iLCJsaXZlRmVlZGJhY2siOnsicmVzb2x2ZWQiOjAsInVucmVzb2x2ZWQiOjAsInRvdGFsIjowLCJsaW5rIjoiIn0sImluc3BlY3RvclVybCI6Imh0dHBzOi8vdmVyY2VsLmNvbS9sYW5nY2hhaW4vbGFuZ2NoYWluL0NnZHpZRmlib3dSeG9rR0FoWDhBYjFqdko2d0ciLCJuZXh0Q29tbWl0U3RhdHVzIjoiSUdOT1JFRCJ9XX0=
**The latest updates on your projects**. Learn more about [Vercel for Git ↗︎](https://vercel.link/github-learn-more)


<details><summary>1 Skipped Deployment</summary>

| Name | Status | Preview | Comments | Updated (UTC) |
| :--- | :----- | :------ | :------- | :------ |
| **langchain** | ⬜️ Ignored ([Inspect](https://vercel.com/langchain/langchain/CgdzYFibowRxokGAhX8Ab1jvJ6wG)) |  |  | Dec 9, 2024 4:21pm |
</details>

",,Resolves https://github.com/langchain-ai/langchain/issues/28625,
27983,2024-11-08T09:10:03Z,2024-11-09T03:12:59Z,baskaryan,1,3,1,82,2,3,1,"['lgtm', 'size:M']",5.0,0,2699999.0,0,0,1508658.142227,1,1,0,['vercel[bot]'],"[vc]: #RqiL8UYfnN7iy5If0GWyIYUqIM+QhMqXltSYnHz4I+c=:eyJpc01vbm9yZXBvIjp0cnVlLCJ0eXBlIjoiZ2l0aHViIiwicHJvamVjdHMiOlt7Im5hbWUiOiJsYW5nY2hhaW4iLCJpbnNwZWN0b3JVcmwiOiJodHRwczovL3ZlcmNlbC5jb20vbGFuZ2NoYWluL2xhbmdjaGFpbi81cVJyVXVCWHlTV3JyVHB2ekFKN0pwR1FXVVBVIiwicHJldmlld1VybCI6ImxhbmdjaGFpbi1naXQtYmFnYXR1ci1kb250c3RyZWFtbzEtbGFuZ2NoYWluLnZlcmNlbC5hcHAiLCJuZXh0Q29tbWl0U3RhdHVzIjoiSUdOT1JFRCIsImxpdmVGZWVkYmFjayI6eyJyZXNvbHZlZCI6MCwidW5yZXNvbHZlZCI6MCwidG90YWwiOjAsImxpbmsiOiIifSwicm9vdERpcmVjdG9yeSI6ImRvY3MifV19
**The latest updates on your projects**. Learn more about [Vercel for Git ↗︎](https://vercel.link/github-learn-more)


<details><summary>1 Skipped Deployment</summary>

| Name | Status | Preview | Comments | Updated (UTC) |
| :--- | :----- | :------ | :------- | :------ |
| **langchain** | ⬜️ Ignored ([Inspect](https://vercel.com/langchain/langchain/5qRrUuBXySWrrTpvzAJ7JpGQWUPU)) | [Visit Preview](https://langchain-git-bagatur-dontstreamo1-langchain.vercel.app) |  | Nov 8, 2024 9:10am |
</details>

",,,"should we also emit a warning in case of `o1`, for clarity about why results aren't streamed? maybe. just seems like model is something you're more likely to let end users configure (eg the way langsmith playground does) in which case warnings would be annoying and unhelpful FYI this warning is raised even when a non-streaming API is used (e.g. ainvoke). This is because `_generate_with_cache` (called by `invoke`) calls `_should_stream` internally: https://github.com/langchain-ai/langchain/blob/ec9b41431ea8bccccc3b9f1679c1e1e16c26e23e/libs/core/langchain_core/language_models/chat_models.py#L831

I don't think it has any bad side effect, besides that the warning used to be raised for a real issue, and it may now be a false positive. However, it is possible that `invoke` used to stream beforehand and won't anymore 🤔

@baskaryan I'd love to know if we can safely bump if we are using `ainvoke` with structured_outputs + pydantic"
28148,2024-11-16T01:30:23Z,2024-12-09T06:10:20Z,keenborder786,3,2,6,4,1,2,1,"['lgtm', '🤖:bug', 'size:XS']",5.0,1,2003997.0,0,0,1541041.321028,0,6,0,"['keenborder786', 'vercel[bot]']","[vc]: #7/xaawlX+JeAI+H/qJXdrcwlQl9aXvufT3j9b3EgmRc=:eyJpc01vbm9yZXBvIjp0cnVlLCJ0eXBlIjoiZ2l0aHViIiwicHJvamVjdHMiOlt7Im5hbWUiOiJsYW5nY2hhaW4iLCJyb290RGlyZWN0b3J5IjoiZG9jcyIsImluc3BlY3RvclVybCI6Imh0dHBzOi8vdmVyY2VsLmNvbS9sYW5nY2hhaW4vbGFuZ2NoYWluL0JqeWVMS0xzMWliY2RWcndOb3RRc0FQZFJ0bWIiLCJwcmV2aWV3VXJsIjoibGFuZ2NoYWluLWdpdC1mb3JrLWtlZW5ib3JkZXI3ODYtdG9vbGt3YXJnc2ZpeC1sYW5nY2hhaW4udmVyY2VsLmFwcCIsIm5leHRDb21taXRTdGF0dXMiOiJJR05PUkVEIiwibGl2ZUZlZWRiYWNrIjp7InJlc29sdmVkIjowLCJ1bnJlc29sdmVkIjowLCJ0b3RhbCI6MCwibGluayI6IiJ9fV19
**The latest updates on your projects**. Learn more about [Vercel for Git ↗︎](https://vercel.link/github-learn-more)


<details><summary>1 Skipped Deployment</summary>

| Name | Status | Preview | Comments | Updated (UTC) |
| :--- | :----- | :------ | :------- | :------ |
| **langchain** | ⬜️ Ignored ([Inspect](https://vercel.com/langchain/langchain/BjyeLKLs1ibcdVrwNotQsAPdRtmb)) | [Visit Preview](https://langchain-git-fork-keenborder786-toolkwargsfix-langchain.vercel.app) |  | Dec 9, 2024 6:06am |
</details>

 @eyurtsev  @eyurtsev",,"- **Description:** `kwargs` are not being passed to `run` of the `BaseTool` which has been fixed
- **Issue:** #28114
","```suggestion
            kwargs: Keyword arguments to be passed to tool callbacks
``` ```suggestion
            kwargs: Keyword arguments to be passed to tool callbacks
```"
28619,2024-12-09T06:04:41Z,2024-12-09T06:07:15Z,efriis,1,0,1,7,1,0,0,"['🤖:nit', 'size:XS']",2.0,0,155.0,0,0,1541225.529765,0,1,0,['vercel[bot]'],"[vc]: #BhwbLyFpsfoZgzM0m11SGrERGEI/lgX1cwca6/H+KwE=:eyJpc01vbm9yZXBvIjp0cnVlLCJ0eXBlIjoiZ2l0aHViIiwicHJvamVjdHMiOlt7Im5hbWUiOiJsYW5nY2hhaW4iLCJpbnNwZWN0b3JVcmwiOiJodHRwczovL3ZlcmNlbC5jb20vbGFuZ2NoYWluL2xhbmdjaGFpbi9DYUo0RVluY2FaRnllazVIbzlGTUNjdGFhMTVqIiwicHJldmlld1VybCI6ImxhbmdjaGFpbi1naXQtZXJpY2stY2xpLXdhcm5pbmctb24tYXBwLWFkZC1sYW5nY2hhaW4udmVyY2VsLmFwcCIsIm5leHRDb21taXRTdGF0dXMiOiJJR05PUkVEIiwibGl2ZUZlZWRiYWNrIjp7InJlc29sdmVkIjowLCJ1bnJlc29sdmVkIjowLCJ0b3RhbCI6MCwibGluayI6IiJ9LCJyb290RGlyZWN0b3J5IjoiZG9jcyJ9XX0=
**The latest updates on your projects**. Learn more about [Vercel for Git ↗︎](https://vercel.link/github-learn-more)


<details><summary>1 Skipped Deployment</summary>

| Name | Status | Preview | Comments | Updated (UTC) |
| :--- | :----- | :------ | :------- | :------ |
| **langchain** | ⬜️ Ignored ([Inspect](https://vercel.com/langchain/langchain/CaJ4EYncaZFyek5Ho9FMCctaa15j)) | [Visit Preview](https://langchain-git-erick-cli-warning-on-app-add-langchain.vercel.app) |  | Dec 9, 2024 6:04am |
</details>

",,instead of #28128,
28127,2024-11-15T07:29:24Z,2024-12-09T06:01:04Z,dangiankit,2,0,9,221,9,1,1,"['lgtm', '🤖:nit', 'size:L', 'Ɑ: text splitters']",4.0,1,2068300.0,0,0,1541598.339666,0,9,0,"['dangiankit', 'vercel[bot]']","[vc]: #GZJxYt+dFHEWkVHravuJcfafeai4cLtD38yC9xON4nI=:eyJpc01vbm9yZXBvIjp0cnVlLCJ0eXBlIjoiZ2l0aHViIiwicHJvamVjdHMiOlt7Im5hbWUiOiJsYW5nY2hhaW4iLCJyb290RGlyZWN0b3J5IjoiZG9jcyIsImluc3BlY3RvclVybCI6Imh0dHBzOi8vdmVyY2VsLmNvbS9sYW5nY2hhaW4vbGFuZ2NoYWluL0Jyb0h2V0ZZUnU0bVllUXJta1laVzlXU2MydHgiLCJwcmV2aWV3VXJsIjoibGFuZ2NoYWluLWdpdC1mb3JrLWRhbmdpYW5raXQtdGV4dC1zcGxpdHRlcnNweS0xNjA3ZmItbGFuZ2NoYWluLnZlcmNlbC5hcHAiLCJuZXh0Q29tbWl0U3RhdHVzIjoiSUdOT1JFRCIsImxpdmVGZWVkYmFjayI6eyJyZXNvbHZlZCI6MCwidW5yZXNvbHZlZCI6MCwidG90YWwiOjAsImxpbmsiOiIifX1dfQ==
**The latest updates on your projects**. Learn more about [Vercel for Git ↗︎](https://vercel.link/github-learn-more)


<details><summary>1 Skipped Deployment</summary>

| Name | Status | Preview | Comments | Updated (UTC) |
| :--- | :----- | :------ | :------- | :------ |
| **langchain** | ⬜️ Ignored ([Inspect](https://vercel.com/langchain/langchain/BroHvWFYRu4mYeQrmkYZW9WSc2tx)) | [Visit Preview](https://langchain-git-fork-dangiankit-text-splitterspy-1607fb-langchain.vercel.app) |  | Dec 9, 2024 5:55am |
</details>

 @efriis and @baskaryan Request to address pending PR review and merge. ",,"As seen in #23188, turned on Google-style docstrings by enabling `pydocstyle` linting in the `text-splitters` package. Each resulting linting error was addressed differently: ignored, resolved, suppressed, and missing docstrings were added. 

Fixes one of the checklist items from #25154, similar to #25939 in `core` package. Ran `make format`, `make lint` and `make test` from the root of the package `text-splitters` to ensure no issues were found. ",
28618,2024-12-09T05:32:10Z,2024-12-09T05:41:08Z,efriis,1,0,1,383,2,0,0,"['🤖:docs', 'size:L']",2.0,0,539.0,0,0,1542794.322361,0,1,0,['vercel[bot]'],"[vc]: #s4kgmyy4rJvIj6AZ3pIxwlxB4JKEn6wVcSWr7aTDMTY=:eyJpc01vbm9yZXBvIjp0cnVlLCJ0eXBlIjoiZ2l0aHViIiwicHJvamVjdHMiOlt7Im5hbWUiOiJsYW5nY2hhaW4iLCJpbnNwZWN0b3JVcmwiOiJodHRwczovL3ZlcmNlbC5jb20vbGFuZ2NoYWluL2xhbmdjaGFpbi9DMW1CU1pFUUhtNVFkRU51UXU0WWJ5MkFOTmVhIiwicHJldmlld1VybCI6ImxhbmdjaGFpbi1naXQtZXJpY2stZG9jcy1tb3JlLWludGVncmF0aW9uLWNvbnRyaWItbGFuZ2NoYWluLnZlcmNlbC5hcHAiLCJuZXh0Q29tbWl0U3RhdHVzIjoiREVQTE9ZRUQiLCJsaXZlRmVlZGJhY2siOnsicmVzb2x2ZWQiOjAsInVucmVzb2x2ZWQiOjAsInRvdGFsIjowLCJsaW5rIjoibGFuZ2NoYWluLWdpdC1lcmljay1kb2NzLW1vcmUtaW50ZWdyYXRpb24tY29udHJpYi1sYW5nY2hhaW4udmVyY2VsLmFwcCJ9LCJyb290RGlyZWN0b3J5IjoiZG9jcyJ9XX0=
**The latest updates on your projects**. Learn more about [Vercel for Git ↗︎](https://vercel.link/github-learn-more)

| Name | Status | Preview | Comments | Updated (UTC) |
| :--- | :----- | :------ | :------- | :------ |
| **langchain** | ✅ Ready ([Inspect](https://vercel.com/langchain/langchain/C1mBSZEQHm5QdENuQu4Yby2ANNea)) | [Visit Preview](https://langchain-git-erick-docs-more-integration-contrib-langchain.vercel.app) | 💬 [**Add feedback**](https://vercel.live/open-feedback/langchain-git-erick-docs-more-integration-contrib-langchain.vercel.app?via=pr-comment-feedback-link) | Dec 9, 2024 5:41am |

",,,
28408,2024-11-29T03:14:33Z,2024-12-09T04:46:51Z,m4a1carbin4,1,0,1,2,1,1,1,"['lgtm', '🤖:bug', 'size:XS', 'community']",5.0,0,869538.0,0,0,1546052.548779,0,1,0,['vercel[bot]'],"[vc]: #MQJaxWm2BcPISE7CJ7kDKaF52doT0uiPSe5Qh6hnt1Q=:eyJpc01vbm9yZXBvIjp0cnVlLCJ0eXBlIjoiZ2l0aHViIiwicHJvamVjdHMiOlt7Im5hbWUiOiJsYW5nY2hhaW4iLCJyb290RGlyZWN0b3J5IjoiZG9jcyIsImluc3BlY3RvclVybCI6Imh0dHBzOi8vdmVyY2VsLmNvbS9sYW5nY2hhaW4vbGFuZ2NoYWluL0dOdGs3S0xEb2pUdEFoU0tkYld6NFg4MW81TU0iLCJwcmV2aWV3VXJsIjoibGFuZ2NoYWluLWdpdC1mb3JrLW00YTFjYXJiaW40LW1hc3Rlci1sYW5nY2hhaW4udmVyY2VsLmFwcCIsIm5leHRDb21taXRTdGF0dXMiOiJERVBMT1lFRCIsImxpdmVGZWVkYmFjayI6eyJyZXNvbHZlZCI6MCwidW5yZXNvbHZlZCI6MCwidG90YWwiOjAsImxpbmsiOiJsYW5nY2hhaW4tZ2l0LWZvcmstbTRhMWNhcmJpbjQtbWFzdGVyLWxhbmdjaGFpbi52ZXJjZWwuYXBwIn19XX0=
**The latest updates on your projects**. Learn more about [Vercel for Git ↗︎](https://vercel.link/github-learn-more)

| Name | Status | Preview | Comments | Updated (UTC) |
| :--- | :----- | :------ | :------- | :------ |
| **langchain** | ✅ Ready ([Inspect](https://vercel.com/langchain/langchain/GNtk7KLDojTtAhSKdbWz4X81o5MM)) | [Visit Preview](https://langchain-git-fork-m4a1carbin4-master-langchain.vercel.app) | 💬 [**Add feedback**](https://vercel.live/open-feedback/langchain-git-fork-m4a1carbin4-master-langchain.vercel.app?via=pr-comment-feedback-link) | Nov 29, 2024 3:24am |

",,"- **Description:** update MODEL_COST_PER_1K_TOKENS for new gpt-4o-11-20.
- **Issue:** with latest gpt-4o-11-20, openai callback return token_cost=0.0
- **Dependencies:** None (just simple dict fix.)
- **Twitter handle:** I Don't Use Twitter. 
- (However..., I have a YouTube channel. Could you upload this there, by any chance? https://www.youtube.com/@%EA%B2%9C%EC%B0%BD%EB%B6%80%EA%B3%A0%EB%AC%B8AI%EC%9E%90%EB%AC%B8%EC%84%BC%EC%84%B8)

",
28429,2024-11-30T01:13:05Z,2024-12-09T04:45:28Z,fazam0616,1,0,2,32,2,1,1,"['lgtm', '🤖:bug', 'size:M', 'Ɑ:  core']",5.0,0,790344.0,0,0,1546135.588425,0,2,0,['vercel[bot]'],"[vc]: #GPrVtxjBOvUNaPkifM8I5eTlJWw0tOqPrsgGg1NxvWk=:eyJpc01vbm9yZXBvIjp0cnVlLCJ0eXBlIjoiZ2l0aHViIiwicHJvamVjdHMiOlt7Im5hbWUiOiJsYW5nY2hhaW4iLCJpbnNwZWN0b3JVcmwiOiJodHRwczovL3ZlcmNlbC5jb20vbGFuZ2NoYWluL2xhbmdjaGFpbi80Vk14NXdqRVdIOUY0cEhMN0I2Vk5mSjRRNkRFIiwicHJldmlld1VybCI6ImxhbmdjaGFpbi1naXQtZm9yay1hbmNoMTMtZml4LTI4NDExLWdyYXBoLXRyaW0tMzQzZTRlLWxhbmdjaGFpbi52ZXJjZWwuYXBwIiwibmV4dENvbW1pdFN0YXR1cyI6IklHTk9SRUQiLCJsaXZlRmVlZGJhY2siOnsicmVzb2x2ZWQiOjAsInVucmVzb2x2ZWQiOjAsInRvdGFsIjowLCJsaW5rIjoiIn0sInJvb3REaXJlY3RvcnkiOiJkb2NzIn1dfQ==
**The latest updates on your projects**. Learn more about [Vercel for Git ↗︎](https://vercel.link/github-learn-more)


<details><summary>1 Skipped Deployment</summary>

| Name | Status | Preview | Comments | Updated (UTC) |
| :--- | :----- | :------ | :------- | :------ |
| **langchain** | ⬜️ Ignored ([Inspect](https://vercel.com/langchain/langchain/4VMx5wjEWH9F4pHL7B6VNfJ4Q6DE)) | [Visit Preview](https://langchain-git-fork-anch13-fix-28411-graph-trim-343e4e-langchain.vercel.app) |  | Nov 30, 2024 1:13am |
</details>

",," - **Description:** 
   - Trim functions were incorrectly deleting nodes with more than 1 outgoing/incoming edge, so an extra condition was added to check for this directly. A unit test ""test_trim_multi_edge"" was written to test this test case specifically.
- **Issue:** 
  - Fixes #28411 
  - Fixes https://github.com/langchain-ai/langgraph/issues/1676
- **Dependencies:** 
  - No changes were made to the dependencies

- [x] Unit tests were added to verify the changes.
- [x] Updated documentation where necessary.
- [x] Ran make format, make lint, and make test to ensure compliance with project standards.",
28419,2024-11-29T11:05:00Z,2024-12-09T04:43:19Z,inahjeon,1,0,2,6,1,1,1,"['lgtm', '🤖:docs', 'size:XS']",5.0,0,841099.0,0,0,1546266.439013,0,2,0,['vercel[bot]'],"[vc]: #yD2FxEQmPqyiUEoxuODlNMS9/sXOh5HHo+ARm2Ur7Oo=:eyJpc01vbm9yZXBvIjp0cnVlLCJ0eXBlIjoiZ2l0aHViIiwicHJvamVjdHMiOlt7Im5hbWUiOiJsYW5nY2hhaW4iLCJyb290RGlyZWN0b3J5IjoiZG9jcyIsImluc3BlY3RvclVybCI6Imh0dHBzOi8vdmVyY2VsLmNvbS9sYW5nY2hhaW4vbGFuZ2NoYWluL0N3elBUb1lhUXp3eFhNdUE5NDIyRWhBRDFqd28iLCJwcmV2aWV3VXJsIjoibGFuZ2NoYWluLWdpdC1mb3JrLWluYWhqZW9uLXNhYXMtNDIwLWxhbmdjaGFpbi52ZXJjZWwuYXBwIiwibmV4dENvbW1pdFN0YXR1cyI6IkRFUExPWUVEIiwibGl2ZUZlZWRiYWNrIjp7InJlc29sdmVkIjowLCJ1bnJlc29sdmVkIjowLCJ0b3RhbCI6MCwibGluayI6ImxhbmdjaGFpbi1naXQtZm9yay1pbmFoamVvbi1zYWFzLTQyMC1sYW5nY2hhaW4udmVyY2VsLmFwcCJ9fV19
**The latest updates on your projects**. Learn more about [Vercel for Git ↗︎](https://vercel.link/github-learn-more)

| Name | Status | Preview | Comments | Updated (UTC) |
| :--- | :----- | :------ | :------- | :------ |
| **langchain** | ✅ Ready ([Inspect](https://vercel.com/langchain/langchain/CwzPToYaQzwxXMuA9422EhAD1jwo)) | [Visit Preview](https://langchain-git-fork-inahjeon-saas-420-langchain.vercel.app) | 💬 [**Add feedback**](https://vercel.live/open-feedback/langchain-git-fork-inahjeon-saas-420-langchain.vercel.app?via=pr-comment-feedback-link) | Nov 29, 2024 11:13am |

",,"Thank you for contributing to LangChain!

- [ ] **PR message**:
    - **Description:**: We have launched the new **Solar Pro** model, and the documentation has been updated to include its details and features.

Additional guidelines:
- Make sure optional dependencies are imported within a function.
- Please do not add dependencies to pyproject.toml files (even optional ones) unless they are required for unit tests.
- Most PRs should not touch more than one package.
- Changes should be backwards compatible.
- If you are adding something to community, do not re-import it in langchain.

If no one reviews your PR within a few days, please @-mention one of baskaryan, efriis, eyurtsev, ccurme, vbarda, hwchase17.
",
